file_date,Country_Region,continent_name,total_deaths,population,kpi_deaths_100000,kpi_deaths_100
2021-02-01T00:00:00+01:00@Europe/Zurich,Malawi,Africa,712,19129955,3.7219115256674677,0.003721911525667468
2021-02-01T00:00:00+01:00@Europe/Zurich,Australia,Oceania,909,25459700,3.570348433013743,0.003570348433013743
2021-02-01T00:00:00+01:00@Europe/Zurich,Kenya,Africa,1766,53771300,3.284279903963639,0.0032842799039636385
2021-02-01T00:00:00+01:00@Europe/Zurich,Gabon,Africa,68,2225728,3.0551801477988327,0.0030551801477988324
2021-02-01T00:00:00+01:00@Europe/Zurich,"Korea, South",Asia,1435,51269183,2.798952345310437,0.0027989523453104373
2021-02-01T00:00:00+01:00@Europe/Zurich,Nicaragua,North America,169,6624554,2.5511151392229574,0.0025511151392229574
2021-02-01T00:00:00+01:00@Europe/Zurich,Malaysia,Asia,770,32365998,2.379039880061786,0.002379039880061786
2021-02-01T00:00:00+01:00@Europe/Zurich,Guinea-Bissau,Africa,45,1967998,2.2865876896216357,0.002286587689621636
2021-02-01T00:00:00+01:00@Europe/Zurich,Haiti,North America,245,11402533,2.1486453930894127,0.002148645393089413
2021-02-01T00:00:00+01:00@Europe/Zurich,Congo (Brazzaville),Africa,117,5518092,2.1202981030399637,0.0021202981030399638
2021-02-01T00:00:00+01:00@Europe/Zurich,Yemen,Asia,615,29825968,2.0619615765697863,0.0020619615765697864
2021-02-01T00:00:00+01:00@Europe/Zurich,Cuba,North America,216,11326616,1.907012650556883,0.001907012650556883
2021-02-01T00:00:00+01:00@Europe/Zurich,Uzbekistan,Asia,621,33469199,1.855437293255808,0.001855437293255808
2021-02-01T00:00:00+01:00@Europe/Zurich,Ethiopia,Africa,2103,114963583,1.8292749278699847,0.0018292749278699847
2021-02-01T00:00:00+01:00@Europe/Zurich,Saint Vincent and the Grenadines,North America,2,110947,1.8026625325605918,0.001802662532560592
2021-02-01T00:00:00+01:00@Europe/Zurich,Cameroon,Africa,462,26545864,1.740384114075172,0.0017403841140751718
2021-02-01T00:00:00+01:00@Europe/Zurich,Liberia,Africa,84,5057677,1.6608415286306342,0.0016608415286306342
2021-02-01T00:00:00+01:00@Europe/Zurich,Mali,Africa,330,20250834,1.6295625157956457,0.0016295625157956458
2021-02-01T00:00:00+01:00@Europe/Zurich,Rwanda,Africa,198,12952209,1.5286967651618344,0.0015286967651618345
2021-02-01T00:00:00+01:00@Europe/Zurich,Sri Lanka,Asia,323,21413250,1.5084118478045137,0.0015084118478045135
2021-02-01T00:00:00+01:00@Europe/Zurich,Angola,Africa,466,32866268,1.4178670970491691,0.001417867097049169
2021-02-01T00:00:00+01:00@Europe/Zurich,Ghana,Africa,416,31072945,1.3387852358378003,0.0013387852358378003
2021-02-01T00:00:00+01:00@Europe/Zurich,Central African Republic,Africa,63,4829764,1.304411561310242,0.001304411561310242
2021-02-01T00:00:00+01:00@Europe/Zurich,Mozambique,Africa,386,31255435,1.2349852113720383,0.0012349852113720382
2021-02-01T00:00:00+01:00@Europe/Zurich,Madagascar,Africa,281,27691019,1.014769445645897,0.0010147694456458971
2021-02-01T00:00:00+01:00@Europe/Zurich,Sierra Leone,Africa,79,7976985,0.9903491105975504,9.903491105975504E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Togo,Africa,79,8278737,0.9542518381729,9.542518381729E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Tajikistan,Asia,90,9537642,0.9436294631314533,9.436294631314533E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Grenada,North America,1,112519,0.8887387907820012,8.887387907820013E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Somalia,Africa,130,15893219,0.8179589043604067,8.179589043604067E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Mauritius,Africa,10,1271767,0.7863075547643554,7.863075547643554E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Nigeria,Africa,1607,206139587,0.7795688462303944,7.795688462303943E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Congo (Kinshasa),Africa,673,89561404,0.751439760814826,7.51439760814826E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Chad,Africa,121,16425859,0.7366433621523234,7.366433621523234E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Uganda,Africa,325,45741000,0.7105222885376358,7.105222885376358E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Brunei,Asia,3,437483,0.6857409316476297,6.857409316476298E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Niger,Africa,161,24206636,0.6651068739993446,6.651068739993446E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Guinea,Africa,83,13132792,0.6320057456175351,6.320057456175351E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Cote d'Ivoire,Africa,156,26378275,0.5913957603368681,5.913957603368681E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Burkina Faso,Africa,121,20903278,0.578856579336504,5.788565793365041E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,South Sudan,Africa,64,11193729,0.5717486996513852,5.717486996513852E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,New Zealand,Oceania,25,4822233,0.5184320210159898,5.184320210159898E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Singapore,Asia,29,5850343,0.49569743175742004,4.9569743175742E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Benin,Africa,52,12123198,0.4289297262982919,4.2892972629829195E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,China,Asia,4818,1404676330,0.3429971657598872,3.429971657598872E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Fiji,Oceania,2,896444,0.2231037298481556,2.231037298481556E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Eritrea,Africa,7,3546427,0.1973817591621088,1.9738175916210877E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Bhutan,Asia,1,771612,0.12959881391165506,1.2959881391165506E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Thailand,Asia,79,69799978,0.11318055143226549,1.131805514322655E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Papua New Guinea,Oceania,9,8947027,0.10059207376930908,1.0059207376930908E-4
2021-02-01T00:00:00+01:00@Europe/Zurich,Mongolia,Asia,2,3278292,0.06100737823232342,6.100737823232342E-5
2021-02-01T00:00:00+01:00@Europe/Zurich,Vietnam,Asia,35,97338583,0.03595696477315681,3.595696477315681E-5
2021-02-01T00:00:00+01:00@Europe/Zurich,Tanzania,Africa,21,59734213,0.03515573227691139,3.515573227691139E-5
2021-02-01T00:00:00+01:00@Europe/Zurich,Taiwan*,Asia,8,23816775,0.03358977023547478,3.3589770235474786E-5
2021-02-01T00:00:00+01:00@Europe/Zurich,Burundi,Africa,2,11890781,0.016819753050703733,1.6819753050703734E-5
2021-02-01T00:00:00+01:00@Europe/Zurich,Cambodia,Asia,0,16718971,0.0,0.0
2021-02-01T00:00:00+01:00@Europe/Zurich,Dominica,North America,0,71991,0.0,0.0
2021-02-01T00:00:00+01:00@Europe/Zurich,Holy See,Europe,0,809,0.0,0.0
2021-02-01T00:00:00+01:00@Europe/Zurich,Laos,Asia,0,7275556,0.0,0.0
2021-02-01T00:00:00+01:00@Europe/Zurich,Marshall Islands,Oceania,0,58413,0.0,0.0
2021-02-01T00:00:00+01:00@Europe/Zurich,Micronesia,Oceania,0,113815,0.0,0.0
2021-02-01T00:00:00+01:00@Europe/Zurich,Saint Kitts and Nevis,North America,0,53192,0.0,0.0
2021-02-01T00:00:00+01:00@Europe/Zurich,Samoa,Oceania,0,196130,0.0,0.0
2021-02-01T00:00:00+01:00@Europe/Zurich,Solomon Islands,Oceania,0,652858,0.0,0.0
2021-02-01T00:00:00+01:00@Europe/Zurich,Timor-Leste,Oceania,0,1318442,0.0,0.0
2021-02-01T00:00:00+01:00@Europe/Zurich,Vanuatu,Oceania,0,292680,0.0,0.0
2021-02-01T00:00:00+01:00@Europe/Zurich,Diamond Princess,,13,,,
2021-02-01T00:00:00+01:00@Europe/Zurich,MS Zaandam,,2,,,
2021-01-31T00:00:00+01:00@Europe/Zurich,San Marino,Europe,67,33938,197.41882255878366,0.19741882255878365
2021-01-31T00:00:00+01:00@Europe/Zurich,Belgium,Europe,21092,11589616,181.99049908124653,0.18199049908124654
2021-01-31T00:00:00+01:00@Europe/Zurich,Slovenia,Europe,3503,2078932,168.499979797319,0.168499979797319
2021-01-31T00:00:00+01:00@Europe/Zurich,United Kingdom,Europe,106367,67886004,156.6847269431266,0.1566847269431266
2021-01-31T00:00:00+01:00@Europe/Zurich,Czechia,Europe,16308,10708982,152.28338230468592,0.1522833823046859
2021-01-31T00:00:00+01:00@Europe/Zurich,Italy,Europe,88516,60461828,146.39980782585667,0.14639980782585668
2021-01-31T00:00:00+01:00@Europe/Zurich,Bosnia and Herzegovina,Europe,4679,3280815,142.61700217781254,0.14261700217781254
2021-01-31T00:00:00+01:00@Europe/Zurich,North Macedonia,Europe,2855,2083380,137.03693037275966,0.13703693037275963
2021-01-31T00:00:00+01:00@Europe/Zurich,Liechtenstein,Europe,52,38137,136.35052573616173,0.13635052573616174
2021-01-31T00:00:00+01:00@Europe/Zurich,US,North America,441324,329466283,133.95118795813167,0.13395118795813166
2021-01-31T00:00:00+01:00@Europe/Zurich,Andorra,Europe,101,77265,130.718954248366,0.130718954248366
2021-01-31T00:00:00+01:00@Europe/Zurich,Bulgaria,Europe,9045,6948445,130.17300993243813,0.13017300993243813
2021-01-31T00:00:00+01:00@Europe/Zurich,Hungary,Europe,12524,9660350,129.64333590397865,0.12964333590397864
2021-01-31T00:00:00+01:00@Europe/Zurich,Montenegro,Europe,805,628062,128.17205944636038,0.1281720594463604
2021-01-31T00:00:00+01:00@Europe/Zurich,Spain,Europe,58319,46754783,124.73376253291562,0.12473376253291561
2021-01-31T00:00:00+01:00@Europe/Zurich,Peru,South America,41026,32971846,124.42736751833671,0.1244273675183367
2021-01-31T00:00:00+01:00@Europe/Zurich,Mexico,North America,158536,127792286,124.05756635420076,0.12405756635420076
2021-01-31T00:00:00+01:00@Europe/Zurich,Croatia,Europe,5027,4105268,122.45241967150501,0.12245241967150501
2021-01-31T00:00:00+01:00@Europe/Zurich,Portugal,Europe,12482,10196707,122.41206891597453,0.12241206891597453
2021-01-31T00:00:00+01:00@Europe/Zurich,Panama,North America,5270,4314768,122.13866423409092,0.12213866423409092
2021-01-31T00:00:00+01:00@Europe/Zurich,France,Europe,76201,65273512,116.7410756142553,0.11674107561425529
2021-01-31T00:00:00+01:00@Europe/Zurich,Sweden,Europe,11591,10099270,114.77067154358681,0.11477067154358682
2021-01-31T00:00:00+01:00@Europe/Zurich,Switzerland,Europe,9381,8654618,108.39299897465145,0.10839299897465145
2021-01-31T00:00:00+01:00@Europe/Zurich,Argentina,South America,47974,45195777,106.14708537923798,0.10614708537923798
2021-01-31T00:00:00+01:00@Europe/Zurich,Colombia,South America,53983,50882884,106.09264993705939,0.1060926499370594
2021-01-31T00:00:00+01:00@Europe/Zurich,Brazil,South America,224504,212559409,105.61941297079915,0.10561941297079915
2021-01-31T00:00:00+01:00@Europe/Zurich,Armenia,Asia,3080,2963234,103.94049204349032,0.10394049204349033
2021-01-31T00:00:00+01:00@Europe/Zurich,Lithuania,Europe,2808,2722291,103.14841433189913,0.10314841433189913
2021-01-31T00:00:00+01:00@Europe/Zurich,Poland,Europe,37180,37846605,98.23866632158948,0.09823866632158948
2021-01-31T00:00:00+01:00@Europe/Zurich,Chile,South America,18452,19116209,96.52541463634343,0.09652541463634343
2021-01-31T00:00:00+01:00@Europe/Zurich,Romania,Europe,18335,19237682,95.30774029844136,0.09530774029844136
2021-01-31T00:00:00+01:00@Europe/Zurich,Luxembourg,Europe,577,625976,92.17605786803328,0.09217605786803328
2021-01-31T00:00:00+01:00@Europe/Zurich,Bolivia,South America,10379,11673029,88.91436832719253,0.08891436832719254
2021-01-31T00:00:00+01:00@Europe/Zurich,Austria,Europe,7721,9006400,85.72792680760348,0.08572792680760348
2021-01-31T00:00:00+01:00@Europe/Zurich,Moldova,Europe,3438,4033963,85.22636424776331,0.08522636424776331
2021-01-31T00:00:00+01:00@Europe/Zurich,Slovakia,Europe,4642,5459643,85.02387427163278,0.08502387427163278
2021-01-31T00:00:00+01:00@Europe/Zurich,Ecuador,South America,14859,17643060,84.22008427109583,0.08422008427109583
2021-01-31T00:00:00+01:00@Europe/Zurich,Kosovo,Europe,1498,1810366,82.74569893601625,0.08274569893601626
2021-01-31T00:00:00+01:00@Europe/Zurich,Netherlands,Europe,14108,17134873,82.33501351308527,0.08233501351308527
2021-01-31T00:00:00+01:00@Europe/Zurich,Georgia,Asia,3178,3989175,79.66559501651344,0.07966559501651344
2021-01-31T00:00:00+01:00@Europe/Zurich,Belize,North America,301,397621,75.7002271006813,0.0757002271006813
2021-01-31T00:00:00+01:00@Europe/Zurich,South Africa,Africa,44164,59308690,74.46463578946019,0.07446463578946019
2021-01-31T00:00:00+01:00@Europe/Zurich,Iran,Asia,57959,83992953,69.00459851673509,0.0690045985167351
2021-01-31T00:00:00+01:00@Europe/Zurich,Germany,Europe,57163,83783945,68.22667517028472,0.06822667517028472
2021-01-31T00:00:00+01:00@Europe/Zurich,Ireland,Europe,3307,4937796,66.9732001889102,0.0669732001889102
2021-01-31T00:00:00+01:00@Europe/Zurich,Latvia,Europe,1195,1886202,63.35482625932959,0.06335482625932959
2021-01-31T00:00:00+01:00@Europe/Zurich,Malta,Europe,267,441539,60.47030953098141,0.06047030953098141
2021-01-31T00:00:00+01:00@Europe/Zurich,Tunisia,Africa,6754,11818618,57.147121600850454,0.057147121600850455
2021-01-31T00:00:00+01:00@Europe/Zurich,Greece,Europe,5796,10423056,55.607491699171526,0.05560749169917152
2021-01-31T00:00:00+01:00@Europe/Zurich,Israel,Asia,4796,8655541,55.40959253731222,0.05540959253731222
2021-01-31T00:00:00+01:00@Europe/Zurich,Ukraine,Europe,23860,43733759,54.557395809493535,0.054557395809493536
2021-01-31T00:00:00+01:00@Europe/Zurich,Canada,North America,20005,37855702,52.845407542567834,0.052845407542567835
2021-01-31T00:00:00+01:00@Europe/Zurich,Costa Rica,North America,2604,5094114,51.11781950698394,0.05111781950698394
2021-01-31T00:00:00+01:00@Europe/Zurich,Russia,Europe,72029,145934460,49.35708810653768,0.04935708810653768
2021-01-31T00:00:00+01:00@Europe/Zurich,Eswatini,Africa,565,1160164,48.70001137770177,0.048700011377701774
2021-01-31T00:00:00+01:00@Europe/Zurich,Albania,Europe,1380,2877800,47.95329765793314,0.047953297657933144
2021-01-31T00:00:00+01:00@Europe/Zurich,Serbia,Europe,4020,8737370,46.00926823517832,0.04600926823517832
2021-01-31T00:00:00+01:00@Europe/Zurich,Lebanon,Asia,3082,6825442,45.154584860584855,0.04515458486058485
2021-01-31T00:00:00+01:00@Europe/Zurich,Bahamas,North America,176,393248,44.75547237366751,0.04475547237366751
2021-01-31T00:00:00+01:00@Europe/Zurich,Jordan,Asia,4316,10203140,42.3007035089198,0.042300703508919804
2021-01-31T00:00:00+01:00@Europe/Zurich,Paraguay,South America,2718,7132530,38.10709523829553,0.03810709523829553
2021-01-31T00:00:00+01:00@Europe/Zurich,Denmark,Europe,2126,5792203,36.70451467256932,0.03670451467256931
2021-01-31T00:00:00+01:00@Europe/Zurich,Honduras,North America,3610,9904608,36.44768172551604,0.036447681725516046
2021-01-31T00:00:00+01:00@Europe/Zurich,West Bank and Gaza,Asia,1833,5101416,35.93120027851091,0.03593120027851091
2021-01-31T00:00:00+01:00@Europe/Zurich,Monaco,Europe,13,39244,33.12608296809704,0.033126082968097034
2021-01-31T00:00:00+01:00@Europe/Zurich,Iraq,Asia,13047,40222503,32.43706638545095,0.03243706638545095
2021-01-31T00:00:00+01:00@Europe/Zurich,Estonia,Europe,419,1326539,31.585954125736222,0.03158595412573622
2021-01-31T00:00:00+01:00@Europe/Zurich,Guatemala,North America,5643,17915567,31.497747182659637,0.03149774718265964
2021-01-31T00:00:00+01:00@Europe/Zurich,Azerbaijan,Asia,3132,10139175,30.8900872112376,0.0308900872112376
2021-01-31T00:00:00+01:00@Europe/Zurich,Turkey,Asia,25993,84339067,30.819643760109415,0.030819643760109414
2021-01-31T00:00:00+01:00@Europe/Zurich,Oman,Asia,1529,5106622,29.941515154244822,0.02994151515424482
2021-01-31T00:00:00+01:00@Europe/Zurich,Libya,Africa,1877,6871287,27.316571116881015,0.027316571116881017
2021-01-31T00:00:00+01:00@Europe/Zurich,Suriname,South America,154,586634,26.25146172911901,0.026251461729119012
2021-01-31T00:00:00+01:00@Europe/Zurich,El Salvador,North America,1623,6486201,25.022351296236426,0.025022351296236426
2021-01-31T00:00:00+01:00@Europe/Zurich,Dominican Republic,North America,2666,10847904,24.57617619034977,0.02457617619034977
2021-01-31T00:00:00+01:00@Europe/Zurich,Cabo Verde,Africa,134,555988,24.101239595099177,0.024101239595099175
2021-01-31T00:00:00+01:00@Europe/Zurich,Kuwait,Asia,959,4270563,22.456055559887538,0.022456055559887538
2021-01-31T00:00:00+01:00@Europe/Zurich,Morocco,Africa,8275,36910558,22.41905960890648,0.02241905960890648
2021-01-31T00:00:00+01:00@Europe/Zurich,Guyana,South America,176,786559,22.37594382621011,0.02237594382621011
2021-01-31T00:00:00+01:00@Europe/Zurich,Bahrain,Asia,375,1701583,22.038301981155193,0.022038301981155195
2021-01-31T00:00:00+01:00@Europe/Zurich,Kyrgyzstan,Asia,1412,6524191,21.642530085339317,0.021642530085339316
2021-01-31T00:00:00+01:00@Europe/Zurich,Saudi Arabia,Asia,6375,34813867,18.311668738207107,0.018311668738207106
2021-01-31T00:00:00+01:00@Europe/Zurich,Belarus,Europe,1718,9449321,18.181200532821354,0.018181200532821355
2021-01-31T00:00:00+01:00@Europe/Zurich,Cyprus,Europe,199,1207361,16.482228596086838,0.016482228596086838
2021-01-31T00:00:00+01:00@Europe/Zurich,Kazakhstan,Asia,3046,18776707,16.222226826035044,0.016222226826035045
2021-01-31T00:00:00+01:00@Europe/Zurich,Namibia,Africa,352,2540916,13.853271812212604,0.013853271812212605
2021-01-31T00:00:00+01:00@Europe/Zurich,Uruguay,South America,436,3473727,12.551360541573935,0.012551360541573936
2021-01-31T00:00:00+01:00@Europe/Zurich,Finland,Europe,671,5540718,12.110343821865685,0.012110343821865686
2021-01-31T00:00:00+01:00@Europe/Zurich,Jamaica,North America,350,2961161,11.819688291180386,0.011819688291180385
2021-01-31T00:00:00+01:00@Europe/Zurich,India,Asia,154392,1380004385,11.187790537346734,0.011187790537346734
2021-01-31T00:00:00+01:00@Europe/Zurich,Indonesia,Asia,29998,273523621,10.967242935117476,0.010967242935117477
2021-01-31T00:00:00+01:00@Europe/Zurich,Comoros,Africa,93,869595,10.694633708795473,0.010694633708795474
2021-01-31T00:00:00+01:00@Europe/Zurich,Norway,Europe,564,5421242,10.403520078978211,0.010403520078978212
2021-01-31T00:00:00+01:00@Europe/Zurich,Philippines,Asia,10749,109581085,9.809174639948127,0.009809174639948126
2021-01-31T00:00:00+01:00@Europe/Zurich,Maldives,Asia,52,540542,9.61997402607013,0.009619974026070129
2021-01-31T00:00:00+01:00@Europe/Zurich,Trinidad and Tobago,North America,134,1399491,9.574909735039382,0.009574909735039383
2021-01-31T00:00:00+01:00@Europe/Zurich,Egypt,Africa,9316,102334403,9.103487905235545,0.009103487905235543
2021-01-31T00:00:00+01:00@Europe/Zurich,Mauritania,Africa,422,4649660,9.075932433769351,0.00907593243376935
2021-01-31T00:00:00+01:00@Europe/Zurich,Qatar,Asia,248,2881060,8.607942909901217,0.008607942909901217
2021-01-31T00:00:00+01:00@Europe/Zurich,United Arab Emirates,Asia,850,9890400,8.594192348135566,0.008594192348135566
2021-01-31T00:00:00+01:00@Europe/Zurich,Iceland,Europe,29,341250,8.498168498168498,0.008498168498168498
2021-01-31T00:00:00+01:00@Europe/Zurich,Zimbabwe,Africa,1217,14862927,8.188158362077672,0.00818815836207767
2021-01-31T00:00:00+01:00@Europe/Zurich,Lesotho,Africa,172,2142252,8.028934037638896,0.008028934037638895
2021-01-31T00:00:00+01:00@Europe/Zurich,Sao Tome and Principe,Africa,17,219161,7.75685454985148,0.007756854549851479
2021-01-31T00:00:00+01:00@Europe/Zurich,Antigua and Barbuda,North America,7,97928,7.148108814639326,0.007148108814639327
2021-01-31T00:00:00+01:00@Europe/Zurich,Saint Lucia,North America,13,183629,7.079491801403917,0.0070794918014039174
2021-01-31T00:00:00+01:00@Europe/Zurich,Nepal,Asia,2029,29136808,6.9637003476839325,0.006963700347683933
2021-01-31T00:00:00+01:00@Europe/Zurich,Algeria,Africa,2891,43851043,6.592773631404845,0.006592773631404845
2021-01-31T00:00:00+01:00@Europe/Zurich,Djibouti,Africa,63,988002,6.376505310717994,0.006376505310717995
2021-01-31T00:00:00+01:00@Europe/Zurich,Afghanistan,Asia,2400,38928341,6.165174107984719,0.00616517410798472
2021-01-31T00:00:00+01:00@Europe/Zurich,Equatorial Guinea,Africa,86,1402985,6.129787560095083,0.0061297875600950825
2021-01-31T00:00:00+01:00@Europe/Zurich,Burma,Asia,3131,54409794,5.754478688156768,0.005754478688156768
2021-01-31T00:00:00+01:00@Europe/Zurich,Botswana,Africa,134,2351625,5.6981874235900705,0.0056981874235900705
2021-01-31T00:00:00+01:00@Europe/Zurich,Gambia,Africa,128,2416664,5.296557568615248,0.005296557568615248
2021-01-31T00:00:00+01:00@Europe/Zurich,Pakistan,Asia,11683,220892331,5.2890020885333495,0.00528900208853335
2021-01-31T00:00:00+01:00@Europe/Zurich,Syria,Asia,921,17500657,5.262659567580806,0.0052626595675808055
2021-01-31T00:00:00+01:00@Europe/Zurich,Bangladesh,Asia,8127,164689383,4.934744336251475,0.004934744336251475
2021-01-31T00:00:00+01:00@Europe/Zurich,Barbados,North America,14,287371,4.8717511509512095,0.0048717511509512096
2021-01-31T00:00:00+01:00@Europe/Zurich,Japan,Asia,5753,126476458,4.548672607514041,0.004548672607514041
2021-01-31T00:00:00+01:00@Europe/Zurich,Venezuela,South America,1189,28435943,4.181327835690204,0.004181327835690204
2021-01-31T00:00:00+01:00@Europe/Zurich,Zambia,Africa,763,18383956,4.150358062214683,0.004150358062214683
2021-01-31T00:00:00+01:00@Europe/Zurich,Sudan,Africa,1807,43849269,4.120935288567752,0.004120935288567752
2021-01-31T00:00:00+01:00@Europe/Zurich,Seychelles,Africa,4,98340,4.067520846044336,0.004067520846044336
2021-01-31T00:00:00+01:00@Europe/Zurich,Senegal,Africa,628,16743930,3.750612908677951,0.003750612908677951
2021-01-31T00:00:00+01:00@Europe/Zurich,Malawi,Africa,702,19129955,3.669637487385621,0.003669637487385621
2021-01-31T00:00:00+01:00@Europe/Zurich,Australia,Oceania,909,25459700,3.570348433013743,0.003570348433013743
2021-01-31T00:00:00+01:00@Europe/Zurich,Kenya,Africa,1763,53771300,3.2787007195288194,0.003278700719528819
2021-01-31T00:00:00+01:00@Europe/Zurich,Gabon,Africa,68,2225728,3.0551801477988327,0.0030551801477988324
2021-01-31T00:00:00+01:00@Europe/Zurich,"Korea, South",Asia,1425,51269183,2.77944745091803,0.00277944745091803
2021-01-31T00:00:00+01:00@Europe/Zurich,Nicaragua,North America,169,6624554,2.5511151392229574,0.0025511151392229574
2021-01-31T00:00:00+01:00@Europe/Zurich,Malaysia,Asia,760,32365998,2.3481432582428017,0.0023481432582428017
2021-01-31T00:00:00+01:00@Europe/Zurich,Guinea-Bissau,Africa,45,1967998,2.2865876896216357,0.002286587689621636
2021-01-31T00:00:00+01:00@Europe/Zurich,Haiti,North America,245,11402533,2.1486453930894127,0.002148645393089413
2021-01-31T00:00:00+01:00@Europe/Zurich,Congo (Brazzaville),Africa,117,5518092,2.1202981030399637,0.0021202981030399638
2021-01-31T00:00:00+01:00@Europe/Zurich,Yemen,Asia,615,29825968,2.0619615765697863,0.0020619615765697864
2021-01-31T00:00:00+01:00@Europe/Zurich,Cuba,North America,214,11326616,1.8893551260146895,0.0018893551260146895
2021-01-31T00:00:00+01:00@Europe/Zurich,Uzbekistan,Asia,621,33469199,1.855437293255808,0.001855437293255808
2021-01-31T00:00:00+01:00@Europe/Zurich,Ethiopia,Africa,2093,114963583,1.8205765211754055,0.0018205765211754055
2021-01-31T00:00:00+01:00@Europe/Zurich,Saint Vincent and the Grenadines,North America,2,110947,1.8026625325605918,0.001802662532560592
2021-01-31T00:00:00+01:00@Europe/Zurich,Cameroon,Africa,462,26545864,1.740384114075172,0.0017403841140751718
2021-01-31T00:00:00+01:00@Europe/Zurich,Liberia,Africa,84,5057677,1.6608415286306342,0.0016608415286306342
2021-01-31T00:00:00+01:00@Europe/Zurich,Mali,Africa,330,20250834,1.6295625157956457,0.0016295625157956458
2021-01-31T00:00:00+01:00@Europe/Zurich,Rwanda,Africa,196,12952209,1.5132553836955533,0.0015132553836955532
2021-01-31T00:00:00+01:00@Europe/Zurich,Sri Lanka,Asia,316,21413250,1.4757218077592145,0.0014757218077592145
2021-01-31T00:00:00+01:00@Europe/Zurich,Angola,Africa,466,32866268,1.4178670970491691,0.001417867097049169
2021-01-31T00:00:00+01:00@Europe/Zurich,Ghana,Africa,416,31072945,1.3387852358378003,0.0013387852358378003
2021-01-31T00:00:00+01:00@Europe/Zurich,Central African Republic,Africa,63,4829764,1.304411561310242,0.001304411561310242
2021-01-31T00:00:00+01:00@Europe/Zurich,Mozambique,Africa,367,31255435,1.1741957838692694,0.0011741957838692695
2021-01-31T00:00:00+01:00@Europe/Zurich,Madagascar,Africa,281,27691019,1.014769445645897,0.0010147694456458971
2021-01-31T00:00:00+01:00@Europe/Zurich,Sierra Leone,Africa,79,7976985,0.9903491105975504,9.903491105975504E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Tajikistan,Asia,90,9537642,0.9436294631314533,9.436294631314533E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Togo,Africa,77,8278737,0.930093563788776,9.30093563788776E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Grenada,North America,1,112519,0.8887387907820012,8.887387907820013E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Somalia,Africa,130,15893219,0.8179589043604067,8.179589043604067E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Mauritius,Africa,10,1271767,0.7863075547643554,7.863075547643554E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Nigeria,Africa,1586,206139587,0.7693815744377135,7.693815744377135E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Congo (Kinshasa),Africa,671,89561404,0.7492066560278577,7.492066560278577E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Chad,Africa,118,16425859,0.7183794771402823,7.183794771402823E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Uganda,Africa,324,45741000,0.7083360661113662,7.083360661113662E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Brunei,Asia,3,437483,0.6857409316476297,6.857409316476298E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Niger,Africa,159,24206636,0.6568446768068062,6.568446768068062E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Guinea,Africa,82,13132792,0.6243912185619022,6.243912185619022E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Cote d'Ivoire,Africa,154,26378275,0.5838137634094723,5.838137634094723E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,Burkina Faso,Africa,120,20903278,0.5740726406643015,5.740726406643015E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,South Sudan,Africa,64,11193729,0.5717486996513852,5.717486996513852E-4
2021-01-31T00:00:00+01:00@Europe/Zurich,New Zealand,Oceania,25,4822233,0.5184320210159898,5.184320210159898E-4
