file_date,Country_Region,continent_name,total_confirmed,population,kpi_comfirmed_100000,kpi_comfirmed_100
2021-01-29T00:00:00+01:00@Europe/Zurich,Dominica,North America,117,71991,162.5203150393799,0.16252031503937991
2021-01-29T00:00:00+01:00@Europe/Zurich,Egypt,Africa,164871,102334403,161.11004233835223,0.16111004233835224
2021-01-29T00:00:00+01:00@Europe/Zurich,Senegal,Africa,25895,16743930,154.65305934747698,0.15465305934747697
2021-01-29T00:00:00+01:00@Europe/Zurich,"Korea, South",Asia,77850,51269183,151.84560284489027,0.1518456028448903
2021-01-29T00:00:00+01:00@Europe/Zurich,Congo (Brazzaville),Africa,7887,5518092,142.92983879210425,0.14292983879210425
2021-01-29T00:00:00+01:00@Europe/Zurich,Afghanistan,Asia,54939,38928341,141.1285417994052,0.1411285417994052
2021-01-29T00:00:00+01:00@Europe/Zurich,Tajikistan,Asia,13308,9537642,139.5313432817042,0.13953134328170422
2021-01-29T00:00:00+01:00@Europe/Zurich,Grenada,North America,148,112519,131.53334103573619,0.1315333410357362
2021-01-29T00:00:00+01:00@Europe/Zurich,Guinea-Bissau,Africa,2532,1967998,128.65866733604406,0.12865866733604406
2021-01-29T00:00:00+01:00@Europe/Zurich,Malawi,Africa,23020,19129955,120.33483612481054,0.12033483612481054
2021-01-29T00:00:00+01:00@Europe/Zurich,Mozambique,Africa,37108,31255435,118.72495135646008,0.11872495135646008
2021-01-29T00:00:00+01:00@Europe/Zurich,Ethiopia,Africa,136365,114963583,118.6158228906279,0.1186158228906279
2021-01-29T00:00:00+01:00@Europe/Zurich,Rwanda,Africa,14784,12952209,114.14269179875032,0.11414269179875032
2021-01-29T00:00:00+01:00@Europe/Zurich,Australia,Oceania,28806,25459700,113.1435170092342,0.1131435170092342
2021-01-29T00:00:00+01:00@Europe/Zurich,Cameroon,Africa,29617,26545864,111.56916949472807,0.11156916949472807
2021-01-29T00:00:00+01:00@Europe/Zurich,Bhutan,Asia,858,771612,111.19578233620005,0.11119578233620006
2021-01-29T00:00:00+01:00@Europe/Zurich,Guinea,Africa,14451,13132792,110.03753048095182,0.11003753048095181
2021-01-29T00:00:00+01:00@Europe/Zurich,Cote d'Ivoire,Africa,27934,26378275,105.89775108493637,0.10589775108493638
2021-01-29T00:00:00+01:00@Europe/Zurich,Central African Republic,Africa,4981,4829764,103.13133312517962,0.10313133312517962
2021-01-29T00:00:00+01:00@Europe/Zurich,Haiti,North America,11402,11402533,99.99532560002238,0.09999532560002239
2021-01-29T00:00:00+01:00@Europe/Zurich,Nicaragua,North America,6253,6624554,94.39126015124943,0.09439126015124943
2021-01-29T00:00:00+01:00@Europe/Zurich,Uganda,Africa,39490,45741000,86.33392361338842,0.08633392361338842
2021-01-29T00:00:00+01:00@Europe/Zurich,Syria,Asia,13944,17500657,79.6770086974449,0.0796770086974449
2021-01-29T00:00:00+01:00@Europe/Zurich,Saint Kitts and Nevis,North America,37,53192,69.55933223041059,0.0695593322304106
2021-01-29T00:00:00+01:00@Europe/Zurich,Madagascar,Africa,18743,27691019,67.68620540833112,0.06768620540833113
2021-01-29T00:00:00+01:00@Europe/Zurich,Sudan,Africa,29291,43849269,66.79928917401108,0.06679928917401108
2021-01-29T00:00:00+01:00@Europe/Zurich,Nigeria,Africa,128674,206139587,62.42081003102038,0.06242081003102038
2021-01-29T00:00:00+01:00@Europe/Zurich,Eritrea,Africa,2135,3546427,60.201436544443176,0.060201436544443175
2021-01-29T00:00:00+01:00@Europe/Zurich,Angola,Africa,19723,32866268,60.009855697641115,0.06000985569764111
2021-01-29T00:00:00+01:00@Europe/Zurich,Togo,Africa,4922,8278737,59.45351325932929,0.05945351325932929
2021-01-29T00:00:00+01:00@Europe/Zurich,Mongolia,Asia,1742,3278292,53.1374264403537,0.0531374264403537
2021-01-29T00:00:00+01:00@Europe/Zurich,Burkina Faso,Africa,10423,20903278,49.86299278036679,0.04986299278036679
2021-01-29T00:00:00+01:00@Europe/Zurich,New Zealand,Oceania,2303,4822233,47.75795777599299,0.04775795777599299
2021-01-29T00:00:00+01:00@Europe/Zurich,Mauritius,Africa,569,1271767,44.74089986609182,0.044740899866091824
2021-01-29T00:00:00+01:00@Europe/Zurich,Sierra Leone,Africa,3382,7976985,42.39697078532804,0.04239697078532804
2021-01-29T00:00:00+01:00@Europe/Zurich,Brunei,Asia,180,437483,41.144455898857785,0.04114445589885778
2021-01-29T00:00:00+01:00@Europe/Zurich,Mali,Africa,8063,20250834,39.81564413594028,0.03981564413594028
2021-01-29T00:00:00+01:00@Europe/Zurich,Liberia,Africa,1939,5057677,38.337758619223806,0.038337758619223804
2021-01-29T00:00:00+01:00@Europe/Zurich,South Sudan,Africa,3929,11193729,35.10001001453582,0.03510001001453582
2021-01-29T00:00:00+01:00@Europe/Zurich,Benin,Africa,3786,12123198,31.229383533948713,0.031229383533948715
2021-01-29T00:00:00+01:00@Europe/Zurich,Somalia,Africa,4784,15893219,30.100887680462968,0.030100887680462967
2021-01-29T00:00:00+01:00@Europe/Zurich,Thailand,Asia,17953,69799978,25.720638479284336,0.02572063847928434
2021-01-29T00:00:00+01:00@Europe/Zurich,Congo (Kinshasa),Africa,22455,89561404,25.07218399568636,0.025072183995686358
2021-01-29T00:00:00+01:00@Europe/Zurich,Chad,Africa,3321,16425859,20.21812070832947,0.02021812070832947
2021-01-29T00:00:00+01:00@Europe/Zurich,Niger,Africa,4489,24206636,18.544501598652534,0.018544501598652535
2021-01-29T00:00:00+01:00@Europe/Zurich,Burundi,Africa,1604,11890781,13.489441946664394,0.013489441946664394
2021-01-29T00:00:00+01:00@Europe/Zurich,Papua New Guinea,Oceania,851,8947027,9.511539419742446,0.009511539419742445
2021-01-29T00:00:00+01:00@Europe/Zurich,China,Asia,99848,1404676330,7.108256746947534,0.007108256746947534
2021-01-29T00:00:00+01:00@Europe/Zurich,Yemen,Asia,2120,29825968,7.107900068825931,0.0071079000688259305
2021-01-29T00:00:00+01:00@Europe/Zurich,Marshall Islands,Oceania,4,58413,6.8477907315152455,0.006847790731515245
2021-01-29T00:00:00+01:00@Europe/Zurich,Fiji,Oceania,55,896444,6.135352570824279,0.006135352570824279
2021-01-29T00:00:00+01:00@Europe/Zurich,Timor-Leste,Oceania,69,1318442,5.233449783911617,0.0052334497839116164
2021-01-29T00:00:00+01:00@Europe/Zurich,Taiwan*,Asia,899,23816775,3.774650430211479,0.0037746504302114793
2021-01-29T00:00:00+01:00@Europe/Zurich,Cambodia,Asia,463,16718971,2.7693091877484566,0.0027693091877484563
2021-01-29T00:00:00+01:00@Europe/Zurich,Solomon Islands,Oceania,17,652858,2.6039353121199404,0.0026039353121199405
2021-01-29T00:00:00+01:00@Europe/Zurich,Vietnam,Asia,1657,97338583,1.7023054465463094,0.0017023054465463094
2021-01-29T00:00:00+01:00@Europe/Zurich,Samoa,Oceania,2,196130,1.0197318105338296,0.0010197318105338296
2021-01-29T00:00:00+01:00@Europe/Zurich,Micronesia,Oceania,1,113815,0.8786188112287484,8.786188112287484E-4
2021-01-29T00:00:00+01:00@Europe/Zurich,Tanzania,Africa,509,59734213,0.852107987092757,8.52107987092757E-4
2021-01-29T00:00:00+01:00@Europe/Zurich,Laos,Asia,44,7275556,0.6047647767400869,6.047647767400869E-4
2021-01-29T00:00:00+01:00@Europe/Zurich,Vanuatu,Oceania,1,292680,0.3416700833675003,3.416700833675003E-4
2021-01-29T00:00:00+01:00@Europe/Zurich,Diamond Princess,,712,,,
2021-01-29T00:00:00+01:00@Europe/Zurich,MS Zaandam,,9,,,
2021-01-28T00:00:00+01:00@Europe/Zurich,Andorra,Europe,9779,77265,12656.442114799715,12.656442114799715
2021-01-28T00:00:00+01:00@Europe/Zurich,Montenegro,Europe,60288,628062,9599.052322859845,9.599052322859846
2021-01-28T00:00:00+01:00@Europe/Zurich,Czechia,Europe,964660,10708982,9007.952389872353,9.007952389872353
2021-01-28T00:00:00+01:00@Europe/Zurich,San Marino,Europe,2969,33938,8748.305733985504,8.748305733985504
2021-01-28T00:00:00+01:00@Europe/Zurich,Luxembourg,Europe,50228,625976,8023.9497999923315,8.023949799992332
2021-01-28T00:00:00+01:00@Europe/Zurich,Slovenia,Europe,163235,2078932,7851.8681707723,7.8518681707723
2021-01-28T00:00:00+01:00@Europe/Zurich,US,North America,25766681,329466283,7820.7338139059275,7.820733813905928
2021-01-28T00:00:00+01:00@Europe/Zurich,Panama,North America,316808,4314768,7342.410994055764,7.342410994055763
2021-01-28T00:00:00+01:00@Europe/Zurich,Israel,Asia,628895,8655541,7265.808110665757,7.265808110665757
2021-01-28T00:00:00+01:00@Europe/Zurich,Portugal,Europe,685383,10196707,6721.611202518617,6.721611202518616
2021-01-28T00:00:00+01:00@Europe/Zurich,Lithuania,Europe,180160,2722291,6617.95524431444,6.61795524431444
2021-01-28T00:00:00+01:00@Europe/Zurich,Liechtenstein,Europe,2475,38137,6489.760599942314,6.489760599942314
2021-01-28T00:00:00+01:00@Europe/Zurich,Georgia,Asia,256287,3989175,6424.561469476772,6.424561469476772
2021-01-28T00:00:00+01:00@Europe/Zurich,Belgium,Europe,702437,11589616,6060.916944961766,6.060916944961766
2021-01-28T00:00:00+01:00@Europe/Zurich,Switzerland,Europe,519404,8654618,6001.466500312319,6.001466500312319
2021-01-28T00:00:00+01:00@Europe/Zurich,Bahrain,Asia,101503,1701583,5965.210042648522,5.965210042648522
2021-01-28T00:00:00+01:00@Europe/Zurich,Spain,Europe,2705001,46754783,5785.506479625838,5.785506479625838
2021-01-28T00:00:00+01:00@Europe/Zurich,Netherlands,Europe,979702,17134873,5717.5912538132025,5.717591253813203
2021-01-28T00:00:00+01:00@Europe/Zurich,Croatia,Europe,230978,4105268,5626.380543243462,5.626380543243462
2021-01-28T00:00:00+01:00@Europe/Zurich,Armenia,Asia,166669,2963234,5624.564242985873,5.624564242985873
2021-01-28T00:00:00+01:00@Europe/Zurich,Sweden,Europe,564557,10099270,5590.077302616922,5.590077302616922
2021-01-28T00:00:00+01:00@Europe/Zurich,United Kingdom,Europe,3754448,67886004,5530.5184850768355,5.530518485076836
2021-01-28T00:00:00+01:00@Europe/Zurich,Qatar,Asia,150280,2881060,5216.135727822399,5.216135727822398
2021-01-28T00:00:00+01:00@Europe/Zurich,France,Europe,3166145,65273512,4850.581657074006,4.850581657074006
2021-01-28T00:00:00+01:00@Europe/Zurich,Austria,Europe,410230,9006400,4554.872090957541,4.5548720909575415
2021-01-28T00:00:00+01:00@Europe/Zurich,Serbia,Europe,390637,8737370,4470.876247658049,4.470876247658048
2021-01-28T00:00:00+01:00@Europe/Zurich,Slovakia,Europe,243427,5459643,4458.661491236699,4.458661491236699
2021-01-28T00:00:00+01:00@Europe/Zurich,North Macedonia,Europe,91891,2083380,4410.669201009898,4.410669201009897
2021-01-28T00:00:00+01:00@Europe/Zurich,Lebanon,Asia,293157,6825442,4295.062502911899,4.295062502911899
2021-01-28T00:00:00+01:00@Europe/Zurich,Brazil,South America,9058687,212559409,4261.720072810326,4.261720072810327
2021-01-28T00:00:00+01:00@Europe/Zurich,Argentina,South America,1905524,45195777,4216.154973948119,4.216154973948119
2021-01-28T00:00:00+01:00@Europe/Zurich,Italy,Europe,2515507,60461828,4160.487837053157,4.160487837053157
2021-01-28T00:00:00+01:00@Europe/Zurich,Colombia,South America,2067575,50882884,4063.399786851704,4.063399786851704
2021-01-28T00:00:00+01:00@Europe/Zurich,Poland,Europe,1496665,37846605,3954.5555010812727,3.954555501081273
2021-01-28T00:00:00+01:00@Europe/Zurich,Malta,Europe,17400,441539,3940.761744715642,3.9407617447156422
2021-01-28T00:00:00+01:00@Europe/Zurich,Moldova,Europe,158309,4033963,3924.4038678589764,3.924403867858976
2021-01-28T00:00:00+01:00@Europe/Zurich,Ireland,Europe,193645,4937796,3921.6889478625685,3.9216889478625685
2021-01-28T00:00:00+01:00@Europe/Zurich,Kuwait,Asia,163450,4270563,3827.364214039226,3.8273642140392266
2021-01-28T00:00:00+01:00@Europe/Zurich,Costa Rica,North America,192637,5094114,3781.5604440732973,3.7815604440732975
2021-01-28T00:00:00+01:00@Europe/Zurich,Hungary,Europe,363450,9660350,3762.286045536652,3.7622860455366522
2021-01-28T00:00:00+01:00@Europe/Zurich,Romania,Europe,721513,19237682,3750.5194232860276,3.7505194232860277
2021-01-28T00:00:00+01:00@Europe/Zurich,Chile,South America,714143,19116209,3735.798243260471,3.735798243260471
2021-01-28T00:00:00+01:00@Europe/Zurich,Bosnia and Herzegovina,Europe,121194,3280815,3694.021150232488,3.6940211502324876
2021-01-28T00:00:00+01:00@Europe/Zurich,Monaco,Europe,1430,39244,3643.869126490674,3.643869126490674
2021-01-28T00:00:00+01:00@Europe/Zurich,Denmark,Europe,197892,5792203,3416.5239029087898,3.4165239029087897
2021-01-28T00:00:00+01:00@Europe/Zurich,Latvia,Europe,63992,1886202,3392.6376920393473,3.3926376920393473
2021-01-28T00:00:00+01:00@Europe/Zurich,Peru,South America,1113970,32971846,3378.549080934079,3.378549080934079
2021-01-28T00:00:00+01:00@Europe/Zurich,Holy See,Europe,27,809,3337.453646477132,3.3374536464771323
2021-01-28T00:00:00+01:00@Europe/Zurich,Kosovo,Europe,58988,1810366,3258.3466547648377,3.2583466547648374
2021-01-28T00:00:00+01:00@Europe/Zurich,Estonia,Europe,42656,1326539,3215.585821449652,3.215585821449652
2021-01-28T00:00:00+01:00@Europe/Zurich,Jordan,Asia,324169,10203140,3177.1493873454638,3.177149387345464
2021-01-28T00:00:00+01:00@Europe/Zurich,Bulgaria,Europe,217574,6948445,3131.261742735245,3.131261742735245
2021-01-28T00:00:00+01:00@Europe/Zurich,West Bank and Gaza,Asia,157593,5101416,3089.2011159254607,3.0892011159254604
2021-01-28T00:00:00+01:00@Europe/Zurich,Belize,North America,11845,397621,2978.9674086630234,2.9789674086630233
2021-01-28T00:00:00+01:00@Europe/Zurich,United Arab Emirates,Asia,293052,9890400,2962.9944188303807,2.9629944188303807
2021-01-28T00:00:00+01:00@Europe/Zurich,Turkey,Asia,2457118,84339067,2913.380580793003,2.913380580793003
2021-01-28T00:00:00+01:00@Europe/Zurich,Maldives,Asia,15496,540542,2866.7522597688985,2.866752259768899
2021-01-28T00:00:00+01:00@Europe/Zurich,Ukraine,Europe,1247674,43733759,2852.8853419620295,2.8528853419620295
2021-01-28T00:00:00+01:00@Europe/Zurich,Albania,Europe,75454,2877800,2621.9334213635416,2.6219334213635417
2021-01-28T00:00:00+01:00@Europe/Zurich,Germany,Europe,2194562,83783945,2619.3108954227446,2.619310895422745
2021-01-28T00:00:00+01:00@Europe/Zurich,Oman,Asia,133728,5106622,2618.7174222019958,2.6187174222019958
2021-01-28T00:00:00+01:00@Europe/Zurich,Russia,Europe,3752548,145934460,2571.3926648990237,2.5713926648990237
2021-01-28T00:00:00+01:00@Europe/Zurich,Belarus,Europe,242851,9449321,2570.0365137346903,2.5700365137346903
2021-01-28T00:00:00+01:00@Europe/Zurich,Cyprus,Europe,30538,1207361,2529.3180747100496,2.5293180747100497
2021-01-28T00:00:00+01:00@Europe/Zurich,Cabo Verde,Africa,13784,555988,2479.1901983496045,2.4791901983496047
2021-01-28T00:00:00+01:00@Europe/Zurich,South Africa,Africa,1437798,59308690,2424.261942052674,2.4242619420526736
2021-01-28T00:00:00+01:00@Europe/Zurich,Azerbaijan,Asia,229793,10139175,2266.387551255403,2.266387551255403
2021-01-28T00:00:00+01:00@Europe/Zurich,Bahamas,North America,8161,393248,2075.280738872162,2.0752807388721624
2021-01-28T00:00:00+01:00@Europe/Zurich,Canada,North America,770433,37855702,2035.1834975877612,2.035183497587761
2021-01-28T00:00:00+01:00@Europe/Zurich,Dominican Republic,North America,208610,10847904,1923.044304226881,1.923044304226881
2021-01-28T00:00:00+01:00@Europe/Zurich,Paraguay,South America,130917,7132530,1835.4917539779012,1.8354917539779012
2021-01-28T00:00:00+01:00@Europe/Zurich,Bolivia,South America,210726,11673029,1805.2383832850926,1.8052383832850925
2021-01-28T00:00:00+01:00@Europe/Zurich,Iceland,Europe,6001,341250,1758.5347985347985,1.7585347985347985
2021-01-28T00:00:00+01:00@Europe/Zurich,Tunisia,Africa,204351,11818618,1729.0600305382577,1.7290600305382577
2021-01-28T00:00:00+01:00@Europe/Zurich,Libya,Africa,116779,6871287,1699.5215015760512,1.6995215015760512
2021-01-28T00:00:00+01:00@Europe/Zurich,Iran,Asia,1398841,83992953,1665.4266221595997,1.6654266221595997
2021-01-28T00:00:00+01:00@Europe/Zurich,Iraq,Asia,617202,40222503,1534.4693988835054,1.5344693988835054
2021-01-28T00:00:00+01:00@Europe/Zurich,Greece,Europe,154796,10423056,1485.1306564984395,1.4851306564984397
2021-01-28T00:00:00+01:00@Europe/Zurich,Honduras,North America,144992,9904608,1463.884284971197,1.4638842849711973
2021-01-28T00:00:00+01:00@Europe/Zurich,Mexico,North America,1825519,127792286,1428.5048473113627,1.4285048473113628
2021-01-28T00:00:00+01:00@Europe/Zurich,Suriname,South America,8293,586634,1413.6582605167787,1.4136582605167787
2021-01-28T00:00:00+01:00@Europe/Zurich,Ecuador,South America,246000,17643060,1394.3159519947221,1.3943159519947221
2021-01-28T00:00:00+01:00@Europe/Zurich,Eswatini,Africa,15283,1160164,1317.3137590892322,1.3173137590892323
2021-01-28T00:00:00+01:00@Europe/Zurich,Namibia,Africa,33459,2540916,1316.8085839909702,1.3168085839909702
2021-01-28T00:00:00+01:00@Europe/Zurich,Kyrgyzstan,Asia,84303,6524191,1292.160208062578,1.292160208062578
2021-01-28T00:00:00+01:00@Europe/Zurich,Morocco,Africa,469139,36910558,1271.0157348474654,1.2710157348474656
2021-01-28T00:00:00+01:00@Europe/Zurich,Kazakhstan,Asia,231716,18776707,1234.0609032244047,1.2340609032244048
2021-01-28T00:00:00+01:00@Europe/Zurich,Seychelles,Africa,1149,98340,1168.3953630262354,1.1683953630262356
2021-01-28T00:00:00+01:00@Europe/Zurich,Norway,Europe,62276,5421242,1148.7404546780979,1.1487404546780977
2021-01-28T00:00:00+01:00@Europe/Zurich,Uruguay,South America,39887,3473727,1148.2479768847695,1.1482479768847695
2021-01-28T00:00:00+01:00@Europe/Zurich,Saudi Arabia,Asia,367276,34813867,1054.970423136275,1.054970423136275
2021-01-28T00:00:00+01:00@Europe/Zurich,Singapore,Asia,59425,5850343,1015.7524097305064,1.0157524097305064
2021-01-28T00:00:00+01:00@Europe/Zurich,Guyana,South America,7470,786559,949.7062521692587,0.9497062521692587
2021-01-28T00:00:00+01:00@Europe/Zurich,Nepal,Asia,270588,29136808,928.6810003346969,0.928681000334697
2021-01-28T00:00:00+01:00@Europe/Zurich,Botswana,Africa,21293,2351625,905.4589911231595,0.9054589911231595
2021-01-28T00:00:00+01:00@Europe/Zurich,Guatemala,North America,157595,17915567,879.6539902979348,0.8796539902979348
2021-01-28T00:00:00+01:00@Europe/Zurich,El Salvador,North America,53989,6486201,832.3670512215086,0.8323670512215087
2021-01-28T00:00:00+01:00@Europe/Zurich,Finland,Europe,44039,5540718,794.8247862461146,0.7948247862461146
2021-01-28T00:00:00+01:00@Europe/Zurich,India,Asia,10720048,1380004385,776.8126041135731,0.7768126041135731
2021-01-28T00:00:00+01:00@Europe/Zurich,Saint Vincent and the Grenadines,North America,827,110947,745.4009572138048,0.7454009572138048
2021-01-28T00:00:00+01:00@Europe/Zurich,Malaysia,Asia,198208,32365998,612.3957617497226,0.6123957617497227
2021-01-28T00:00:00+01:00@Europe/Zurich,Djibouti,Africa,5929,988002,600.0999997975713,0.6000999997975712
2021-01-28T00:00:00+01:00@Europe/Zurich,Sao Tome and Principe,Africa,1232,219161,562.1438120833542,0.5621438120833542
2021-01-28T00:00:00+01:00@Europe/Zurich,Saint Lucia,North America,1029,183629,560.3690048957409,0.5603690048957409
2021-01-28T00:00:00+01:00@Europe/Zurich,Trinidad and Tobago,North America,7520,1399491,537.3382179663892,0.5373382179663891
2021-01-28T00:00:00+01:00@Europe/Zurich,Jamaica,North America,15435,2961161,521.2482536410549,0.521248253641055
2021-01-28T00:00:00+01:00@Europe/Zurich,Barbados,North America,1477,287371,513.9697464253526,0.5139697464253525
2021-01-28T00:00:00+01:00@Europe/Zurich,Philippines,Asia,519575,109581085,474.1466102475623,0.47414661024756233
2021-01-28T00:00:00+01:00@Europe/Zurich,Gabon,Africa,10536,2225728,473.37320642953676,0.4733732064295368
2021-01-28T00:00:00+01:00@Europe/Zurich,Venezuela,South America,125364,28435943,440.86457762276433,0.4408645776227643
2021-01-28T00:00:00+01:00@Europe/Zurich,Equatorial Guinea,Africa,5492,1402985,391.45108465165345,0.39145108465165346
2021-01-28T00:00:00+01:00@Europe/Zurich,Lesotho,Africa,8278,2142252,386.4157904858999,0.3864157904858999
2021-01-28T00:00:00+01:00@Europe/Zurich,Indonesia,Asia,1037993,273523621,379.48934582143454,0.37948934582143456
2021-01-28T00:00:00+01:00@Europe/Zurich,Mauritania,Africa,16543,4649660,355.78945557309567,0.35578945557309566
2021-01-28T00:00:00+01:00@Europe/Zurich,Bangladesh,Asia,533953,164689383,324.2182284452423,0.3242182284452423
2021-01-28T00:00:00+01:00@Europe/Zurich,Japan,Asia,380644,126476458,300.9603573812922,0.30096035738129223
2021-01-28T00:00:00+01:00@Europe/Zurich,Comoros,Africa,2598,869595,298.75976747796386,0.29875976747796384
2021-01-28T00:00:00+01:00@Europe/Zurich,Sri Lanka,Asia,61586,21413250,287.6069723185411,0.2876069723185411
2021-01-28T00:00:00+01:00@Europe/Zurich,Zambia,Africa,50319,18383956,273.7114906062656,0.2737114906062656
2021-01-28T00:00:00+01:00@Europe/Zurich,Burma,Asia,139152,54409794,255.7480735913097,0.2557480735913097
2021-01-28T00:00:00+01:00@Europe/Zurich,Pakistan,Asia,541031,220892331,244.92973456828614,0.24492973456828612
2021-01-28T00:00:00+01:00@Europe/Zurich,Algeria,Africa,106610,43851043,243.1185046157283,0.24311850461572831
2021-01-28T00:00:00+01:00@Europe/Zurich,Uzbekistan,Asia,78556,33469199,234.71132368599558,0.23471132368599557
2021-01-28T00:00:00+01:00@Europe/Zurich,Zimbabwe,Africa,32646,14862927,219.6471798589874,0.2196471798589874
2021-01-28T00:00:00+01:00@Europe/Zurich,Antigua and Barbuda,North America,215,97928,219.54905644963645,0.21954905644963646
2021-01-28T00:00:00+01:00@Europe/Zurich,Cuba,North America,24105,11326616,212.8173145447855,0.21281731454478547
2021-01-28T00:00:00+01:00@Europe/Zurich,Ghana,Africa,63883,31072945,205.59042601208225,0.20559042601208224
2021-01-28T00:00:00+01:00@Europe/Zurich,Kenya,Africa,100422,53771300,186.75761977114186,0.18675761977114186
2021-01-28T00:00:00+01:00@Europe/Zurich,Gambia,Africa,4019,2416664,166.30363178331783,0.16630363178331783
2021-01-28T00:00:00+01:00@Europe/Zurich,Dominica,North America,117,71991,162.5203150393799,0.16252031503937991
2021-01-28T00:00:00+01:00@Europe/Zurich,Egypt,Africa,164282,102334403,160.5344783220165,0.1605344783220165
2021-01-28T00:00:00+01:00@Europe/Zurich,Senegal,Africa,25711,16743930,153.55415365448852,0.15355415365448852
2021-01-28T00:00:00+01:00@Europe/Zurich,"Korea, South",Asia,77395,51269183,150.95813015003574,0.15095813015003576
2021-01-28T00:00:00+01:00@Europe/Zurich,Congo (Brazzaville),Africa,7887,5518092,142.92983879210425,0.14292983879210425
2021-01-28T00:00:00+01:00@Europe/Zurich,Afghanistan,Asia,54891,38928341,141.00523831724553,0.14100523831724554
2021-01-28T00:00:00+01:00@Europe/Zurich,Tajikistan,Asia,13308,9537642,139.5313432817042,0.13953134328170422
2021-01-28T00:00:00+01:00@Europe/Zurich,Grenada,North America,148,112519,131.53334103573619,0.1315333410357362
2021-01-28T00:00:00+01:00@Europe/Zurich,Guinea-Bissau,Africa,2532,1967998,128.65866733604406,0.12865866733604406
2021-01-28T00:00:00+01:00@Europe/Zurich,Ethiopia,Africa,135594,114963583,117.94517573447585,0.11794517573447585
2021-01-28T00:00:00+01:00@Europe/Zurich,Malawi,Africa,22304,19129955,116.59201498383034,0.11659201498383034
2021-01-28T00:00:00+01:00@Europe/Zurich,Mozambique,Africa,35833,31255435,114.64566082666902,0.11464566082666902
2021-01-28T00:00:00+01:00@Europe/Zurich,Australia,Oceania,28799,25459700,113.11602257685676,0.11311602257685677
2021-01-28T00:00:00+01:00@Europe/Zurich,Rwanda,Africa,14529,12952209,112.17391566179947,0.11217391566179946
2021-01-28T00:00:00+01:00@Europe/Zurich,Cameroon,Africa,29617,26545864,111.56916949472807,0.11156916949472807
2021-01-28T00:00:00+01:00@Europe/Zurich,Bhutan,Asia,857,771612,111.06618352228841,0.1110661835222884
2021-01-28T00:00:00+01:00@Europe/Zurich,Guinea,Africa,14435,13132792,109.91569804806169,0.10991569804806169
2021-01-28T00:00:00+01:00@Europe/Zurich,Cote d'Ivoire,Africa,27694,26378275,104.98791145364889,0.10498791145364889
2021-01-28T00:00:00+01:00@Europe/Zurich,Central African Republic,Africa,4981,4829764,103.13133312517962,0.10313133312517962
2021-01-28T00:00:00+01:00@Europe/Zurich,Haiti,North America,11286,11402533,98.97800778125351,0.09897800778125351
2021-01-28T00:00:00+01:00@Europe/Zurich,Nicaragua,North America,6253,6624554,94.39126015124943,0.09439126015124943
2021-01-28T00:00:00+01:00@Europe/Zurich,Uganda,Africa,39424,45741000,86.18963293325463,0.08618963293325463
2021-01-28T00:00:00+01:00@Europe/Zurich,Syria,Asia,13885,17500657,79.339878497133,0.079339878497133
2021-01-28T00:00:00+01:00@Europe/Zurich,Saint Kitts and Nevis,North America,37,53192,69.55933223041059,0.0695593322304106
2021-01-28T00:00:00+01:00@Europe/Zurich,Madagascar,Africa,18743,27691019,67.68620540833112,0.06768620540833113
2021-01-28T00:00:00+01:00@Europe/Zurich,Sudan,Africa,29066,43849269,66.28616773520216,0.06628616773520216
2021-01-28T00:00:00+01:00@Europe/Zurich,Nigeria,Africa,127024,206139587,61.62038153302402,0.06162038153302402
2021-01-28T00:00:00+01:00@Europe/Zurich,Angola,Africa,19672,32866268,59.85468140161213,0.05985468140161214
2021-01-28T00:00:00+01:00@Europe/Zurich,Togo,Africa,4922,8278737,59.45351325932929,0.05945351325932929
2021-01-28T00:00:00+01:00@Europe/Zurich,Eritrea,Africa,2085,3546427,58.79156683614241,0.05879156683614241
2021-01-28T00:00:00+01:00@Europe/Zurich,Mongolia,Asia,1710,3278292,52.16130838863652,0.052161308388636515
2021-01-28T00:00:00+01:00@Europe/Zurich,Burkina Faso,Africa,10377,20903278,49.642931601445476,0.04964293160144548
2021-01-28T00:00:00+01:00@Europe/Zurich,New Zealand,Oceania,2305,4822233,47.79943233767427,0.047799432337674266
2021-01-28T00:00:00+01:00@Europe/Zurich,Mauritius,Africa,569,1271767,44.74089986609182,0.044740899866091824
2021-01-28T00:00:00+01:00@Europe/Zurich,Brunei,Asia,180,437483,41.144455898857785,0.04114445589885778
2021-01-28T00:00:00+01:00@Europe/Zurich,Sierra Leone,Africa,3282,7976985,41.143364316217216,0.04114336431621722
2021-01-28T00:00:00+01:00@Europe/Zurich,Mali,Africa,8056,20250834,39.78107765833249,0.03978107765833249
2021-01-28T00:00:00+01:00@Europe/Zurich,Liberia,Africa,1936,5057677,38.27844285034414,0.03827844285034414
2021-01-28T00:00:00+01:00@Europe/Zurich,South Sudan,Africa,3929,11193729,35.10001001453582,0.03510001001453582
2021-01-28T00:00:00+01:00@Europe/Zurich,Benin,Africa,3786,12123198,31.229383533948713,0.031229383533948715
2021-01-28T00:00:00+01:00@Europe/Zurich,Somalia,Africa,4784,15893219,30.100887680462968,0.030100887680462967
2021-01-28T00:00:00+01:00@Europe/Zurich,Congo (Kinshasa),Africa,22322,89561404,24.923682527352966,0.024923682527352966
